id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_followup_with	log_prob_followup_without	log_prob_full_with	log_prob_full_without	include_context
8777	not	There are so many environment problems in the world today. Do you think we can really solve them all or will destroy the world?__eou__I hope that world leaders can get together and agree on a plan of action, but I doubt it’ll happen before it’s too late.__eou__We need to solve the problem of air pollution before we destroy the atmosphere. There’s lots of clean, modern technology, but companies in developed countries say it’s expensive. Developing countries	Everyone is looking at the issue in the short term, rather than the long term. It’s the same with the destruction of the rainforests. Countries and companies just want the wood. They’re not thinking a	Everyone is looking at the issue in the short term, rather than the long term. It’s the same with the destruction of the rainforests. Countries and companies just want the wood. They’re thinking a	In other parts of the world, especially in Africa, there is a problem with desertification. Climate change and over-farming are causing farmland to turn into desert. In means that people cannot grow e	-185.5644851922989	-201.136293053627	-114.91651439666748	-115.94108712673187	-722.1548584699631	-738.7669250965118	True
8788	not	Wake up sleepyhead.The sun is beginning to shine. What a lovely summer day!__eou__Yeah, clearly blue sky.But it is a bit too hot for me. I don't like heat and humidity.	It's not that hot. It's cooler than yesterday. Let's go swimming!	It's that hot. It's cooler than yesterday. Let's go swimming!	That's a thought. It's still early, and the beach isn't crowded at this time of the day. If we don't stay too long, we won't get sunburned.	-89.97385931015015	-109.07466125488281	-93.34957468509674	-91.42087423801422	-428.67273581027985	-445.87936651706696	True
8796	not	I’m betting the New York Yankees win. How about you?__eou__Well, I’m favor of the Red Sox. They’Ve had a good season.__eou__Sorry, guys. Could I just interrupt for a moment? My money is on the Yankees!	That’s not a very good pick. I’m against the Yankees.	That’s a very good pick. I’m against the Yankees.	Hey, Ken. Good luck if you already put your money on the Red Sox.	-93.52960014343262	-95.24990653991699	-56.82113015651703	-54.70112144947052	-457.84463107585907	-457.45753252506256	True
8797	not	what did you do over the weekend?__eou__I went a global warming rally in London. It was fantastic to be around so many people who care about the environment.__eou__do you think there's anything we can do to reverse the damage that's been done already?	It might not be possible to fix the problems that we've created for ourselves, but there are lots of things we can do to prevent more damages from happening.	It might be possible to fix the problems that we've created for ourselves, but there are lots of things we can do to prevent more damages from happening.	like what?	-128.76862835884094	-132.79586005210876	-21.12048351764679	-18.31494152545929	-400.20457458496094	-401.42626428604126	True
8812	not	Where do you come from?__eou__I come from England.__eou__What's the climate like in your country?	It's mild, but it's not always pleasant.The weather's often cold in the North and windy in the East. It's often wet in the West and sometimes warm in the South.	It's mild, but it's always pleasant.The weather's often cold in the North and windy in the East. It's often wet in the West and sometimes warm in the South.	Which seasons do you like best?	-140.27307069301605	-146.0308961868286	-33.66893172264099	-34.24240219593048	-333.7416832447052	-340.04345190525055	True
8814	not	I can't believe you wear jeans to the office! Are you trying to lose your job?	Of course not. I'm just observing casual day. On Fridays, the company doesn't require us to wear formal business attire.	Of course. I'm just observing casual day. On Fridays, the company doesn't require us to wear formal business attire.	Wow! Nobody told me about that. Won't the relaxed dress code damage the company image?	-128.40998899936676	-136.81608939170837	-73.84559035301208	-73.97778367996216	-297.78685915470123	-306.30975902080536	True
8817	not	Where are you going to spend your holidays this year, Harry?	We may go abroad. I’m not sure. My wife wants to go to Egypt. I’d like to go there, too. We can’t make up our minds.	We may go abroad. I’m sure. My wife wants to go to Egypt. I’d like to go there, too. We can’t make up our minds.	Will you travel by sea or by air?	-152.94865226745605	-161.0867462158203	-29.972885847091675	-29.208588480949402	-266.86683881282806	-274.18357515335083	True
8819	not	Has Mien sold his house yet?__eou__Yes, he has. He sold it last week.__eou__Has he moved to his new house yet?	No, not yet. He's still here. He's going to move tomorrow.	No, yet. He's still here. He's going to move tomorrow.	When? Tomorrow morning?	-77.91366171836853	-88.65644836425781	-32.04644811153412	-31.19647240638733	-312.43642151355743	-322.3612217903137	True
8821	not	Can’t you come in and have tea now, Peter?	Not yet, I must water the garden first.	Yet, I must water the garden first.	Do you have to water it now?	-81.14614248275757	-92.14744472503662	-23.942874789237976	-24.313480496406555	-208.14241015911102	-219.45335400104523	True
8824	not	I hear Fred is a very good student in your class.	Though he's not the one who can get the highest score, yet, on the whole, he is comparable to the best.	Though he's the one who can get the highest score, yet, on the whole, he is comparable to the best.	What do you mean by on the whole.	-139.5462703704834	-145.40054893493652	-37.265857338905334	-33.91091978549957	-264.8726170063019	-267.39859986305237	True
8831	not	Have you any idea of the prices of ruby and diamond?	I'm not very sure.but I know ruby is less valuable than diamond.	I'm very sure.but I know ruby is less valuable than diamond.	How do you know that?	-122.73624300956726	-123.9549777507782	-26.939209580421448	-24.439758896827698	-245.58642089366913	-244.30570495128632	True
8898	not	Have you ever thought about having children, Kaitlyn?	My husband and I have thought about it, but we've decided not to have any. They're just too expensive. Besides, with all the news about global warming on the news lately, who knows what kind of Worl	My husband and I have thought about it, but we've decided to have any. They're just too expensive. Besides, with all the news about global warming on the news lately, who knows what kind of Worl	Well, I've always wanted to have lots of children. Growing up with only one brother, I always felt a bit lonely. What do you think about families with only one child?	-189.61948692798615	-200.23241806030273	-99.09241056442261	-100.81508350372314	-371.02010786533356	-383.4013693332672	True
8902	not	How about going to the cinema tonight?__eou__That's great. What's on tonight?	I am not sure about the name of the film, but I know it's a romantic one.	I am sure about the name of the film, but I know it's a romantic one.	Romantic? I am afraid I like thrillers better.	-99.95480537414551	-100.5118293762207	-69.3615472316742	-70.19410479068756	-310.3544901609421	-311.71149611473083	True
8909	not	I heard that Kevin got divorced. Is that true?	Not so bad, but Kevin does have problems with his wife.	So bad, but Kevin does have problems with his wife.	What?	-111.8574447631836	-118.74226379394531	-16.984375715255737	-15.481452226638794	-210.99300408363342	-216.38772463798523	True
8930	not	Did you order the cake?__eou__Oh, I forgot.	Get on the phone right now. It might not be too late.	Get on the phone right now. It might be too late.	I’m so sorry! OK, so you just want a simple message on it.	-99.33630847930908	-97.05141830444336	-91.14418196678162	-89.9464784860611	-316.1018216609955	-312.63845694065094	True
8938	not	did you watch the Oscars on Sunday night?__eou__no, but I heard about that Angelina Jolie and Brad Pitt didn't attend.	Yes, that was surprising. I heard that they got into a fight and then decided not to go.	Yes, that was surprising. I heard that they got into a fight and then decided to go.	they must be the most famous celebrity couple in Hollywood.	-79.82130193710327	-93.40446472167969	-47.32571852207184	-47.60193181037903	-294.329691529274	-308.12935042381287	True
8969	not	Good afternoon, Peace restaurant, may I help you?__eou__I'd like to reserve a table for two, my wife and I.__eou__Yes, sir. What time would you like, sir?	I'm not sure. Perhaps around 8 PM.	I'm sure. Perhaps around 8 PM.	Fine, a reserve a table for two at 8 PM, sir, may I have your name, please?	-68.76692962646484	-79.39405822753906	-65.33367002010345	-64.0687974691391	-364.5247393846512	-373.8589497804642	True
