	id	word	word sense	context	w_word	wo_word	followup
2118	8610	just		Nick! How’s it going?__eou__Oh, hey ...__eou__What are you doing in this neighbourhood? Do you live around here?__eou__Actually, my office is right around the corner.__eou__It was great to meet you last week at the conference. I really enjoyed our conversation about foreign investment.__eou__Yeah, yeah, it was really interesting. You know, I'm in a bit of a hurry, but here’s my card. We should definitely meet up again and continue our discussion.__eou__Sure, you still have my contact details, right?	You know what, this is really embarrassing, but your name has just slipped my mind. Can you remind me?	You know what, this is really embarrassing, but your name has slipped my mind. Can you remind me?	Sure, my name is Ana Ferris. Don’t worry about it. it happens to me all the time. I’m terrible with names too.
2119	8613	just		The hotel is full tonight. we will need to find a new place to stay.	Maybe it's just a blessing in disguise. I've been wanting to try a new place anyway.	Maybe it's a blessing in disguise. I've been wanting to try a new place anyway.	
2120	8615	just		Did it take you a long time to quit smoking?	No. I just went cold turkey, and I never smoked again.	No. I went cold turkey, and I never smoked again.	
2121	8619	just		There has been talk at school about canceling the concert.__eou__Really? Who did you hear that from?	Just word of mouth.	Word of mouth.	
2122	8621	just			I was just thinking to call you, then the phone rang and it was you calling me.	I was thinking to call you, then the phone rang and it was you calling me.	Great minds think alike.
2123	8622	just		It’s so relaxing, taking a walk in the country. The air is so fresh and clean.__eou__Would you like to live in the country? I’m not sure I’d like it.__eou__I can see a lot of advantage and disadvantage. The problem is that, for me, each advantage has its own disadvantage.__eou__What do you mean?	Well, I hate the noise in the city, but I love being around lost of people. The problem is that you can’t have lots of people and have peace and quiet. The tow just don’t go together.	Well, I hate the noise in the city, but I love being around lost of people. The problem is that you can’t have lots of people and have peace and quiet. The tow don’t go together.	I see what you mean. I love being far away from a city, but I hate being so far away department stores and sports facilities.
2124	8623	just		I’d love to have my own farm.__eou__It would be very hard work. Are you sure?__eou__I wouldn’t mind getting up early morning and the physical work would make me fit and healthy.__eou__Running a farm would be totally different to you current job.__eou__That’s one reason I’d like to try it. I’d really like to get away from working 9 to 5 in an office.	You’d need a lot of training before becoming a farmer. It’s not something you can just walk into.	You’d need a lot of training before becoming a farmer. It’s not something you can walk into.	My uncle owns a farm and I’Ve spent some time working with him. I love being in the countryside with farm animals and green fields.
2125	8625	just		Is your city a historical place?	Not rally. 200 years ago, it was just a small insignificant village.	Not rally. 200 years ago, it was a small insignificant village.	How did it grow into such a large place?
2126	8626	just		Do you believe in UFO's?	Sure. A UFO is just a space vehicle from another planet. If you think about it, our space shuttles are UFOs.	Sure. A UFO is a space vehicle from another planet. If you think about it, our space shuttles are UFOs.	I've never thought about it like that before.
2127	8631	just		Mike, what are you doing tonight?	Nothing special. I just want to get plastered.	Nothing special. I want to get plastered.	I don't feel like drinking tonight. I'm gonna hang out at YY's.
2128	8632	just		hi, Bob, I am so glad that you came.__eou__of course I'd come. I couldn't think of a better chance to see all my old friends.	yeah. It's hard to believe that it's been ten years since graduation. It feels just yesterday we collected our diplomas.	yeah. It's hard to believe that it's been ten years since graduation. It feels yesterday we collected our diplomas.	how time flies. But hey, how are things going with you?
2129	8635	just		how are you doing, Christopher?__eou__to be honest, I'm really fed up with work at the moment. I need a break!__eou__are you doing anything this weekend?__eou__I have to work on Saturday all day! I really hate my job!__eou__are you available on Sunday?__eou__yes, that's my only day off until Thursday.__eou__ok, well, my friends and I are planning on going to the beach on Sunday. We tend to leave around noon whenever we go anywhere, so you could still sleep in. Do you want to come with us?__eou__that'd be fantastic! Which beach are you going to?	it's a quiet beach just about an hour outside of the city.	it's a quiet beach about an hour outside of the city.	what should I bring with me?
2130	8636	just		have you ever been to Disneyworld?__eou__when I was young, my parents took me to the one in California. I always forget which — is that one Disneyland or Disneyworld?__eou__the one in Florida is Disneyworld and the one in California is Disneyland, so you must have been to Disneyland.__eou__that's right. Why do you ask?__eou__well, I've never been to either so I was thinking of going to Disneyworld for my honeymoon.__eou__when are you getting married?__eou__some time next year. We haven't set the date yet.__eou__congratulations! I had no idea.__eou__thank you. So what do you think? Would we have a good time?__eou__do you like amusement parks?__eou__for the most part, yes. Some of the rides are bit too scary for me, though.__eou__if you don't think twice about the rides and go on every ride that you can, you'll have a good time.__eou__even the roller coasters that go through tunnels in the dark?__eou__even those. It'll be very romantic, I think. You'll have loads of fun.__eou__thanks for the advice. I'll talk to my fiance about it tonight.	I'm sure he'll love the idea. Just throw yourself into it and you'll enjoy it!	I'm sure he'll love the idea. Throw yourself into it and you'll enjoy it!	
