id	word	context	w_word	wo_word	followup	log_prob_with_particle	log_prob_without_particle	prob_with_particle	prob_without_particle	log_prob_diff	prob_ratio	include_context
6825	not	[NO CONTEXT]	Crossed cousin marriage is not allowed in China.	Crossed cousin marriage is allowed in China.	It it true of many countries.	-39.3232421875	-40.345703125	8.358587775010834e-18	3.006656153834154e-18	1.0224609375	2.780027827376196	False
6827	not	[NO CONTEXT]	I’m not sure now. In any case, let’s first make some careful investigations.	I’m sure now. In any case, let’s first make some careful investigations.	OK, murder will out!	-37.40869140625	-37.31787109375	5.670374555045525e-17	6.20946963402233e-17	-0.0908203125	0.9131817835096502	False
6829	not	[NO CONTEXT]	Yeah. But in my heart of hearts, I find he’s not very much to my liking.	Yeah. But in my heart of hearts, I find he’s very much to my liking.	Then why not keep away from him?	-34.4842529296875	-34.3433837890625	1.0560372562729016e-15	1.2157882183662733e-15	-0.140869140625	0.8686029691025972	False
6853	not	[NO CONTEXT]	There are not so many people like you.	There are so many people like you.	You are flattering me.	-28.392578125	-27.4775390625	4.669388327230846e-13	1.1658868632624608e-12	-0.9150390625	0.4005009812156781	False
6857	not	[NO CONTEXT]	But he still does not come back.	But he still does come back.	Maybe he is on the way home now.	-31.6806640625	-32.521484375	1.7428596468788635e-14	7.517938914759245e-15	0.8408203125	2.3182679011361413	False
6879	not	[NO CONTEXT]	Not because I’m keeping an eye on the baby.	because I’m keeping an eye on the baby.	Where is the baby’s mother?	-20.6220703125	-21.9310302734375	1.1064929670391326e-09	2.9886466409869195e-10	1.3089599609375	3.7023211505316778	False
6882	not	[NO CONTEXT]	Oh, why not?	Oh, why?	It’s just I’m not feeling well. I think I’m coming down with a cold or something.	-44.85331726074219	-43.379371643066406	3.3147579326240166e-20	1.4473656686155306e-19	-1.4739456176757812	0.22902007450506473	False
6883	not	[NO CONTEXT]	Well .. we're not sure yet, probably in St.Albans.	Well .. we're sure yet, probably in St.Albans.	Oh, yes, your parents live there, don't they?	-36.98683166503906	-36.153663635253906	8.646156750065918e-17	1.9891309854902422e-16	-0.8331680297851562	0.4346700550710582	False
6889	not	[NO CONTEXT]	That's a big mistake, you should always have a good breakfast. You will not run your car without fuel, and as well you won't expect your body to work without food.	That's a big mistake, you should always have a good breakfast. You will run your car without fuel, and as well you won't expect your body to work without food.	I never thought about it that way.	-21.3341064453125	-21.985260009765625	5.428943157064088e-10	2.830889349824039e-10	0.651153564453125	1.917751803828552	False
6892	not	[NO CONTEXT]	Oh, dad, I'm not a child. I'm 17 already. I'll come back as soon as the film is over.	Oh, dad, I'm a child. I'm 17 already. I'll come back as soon as the film is over.	OK. Here's the key. Take care.	-37.63525390625	-37.11328125	4.5208167510203524e-17	7.619153931319784e-17	-0.52197265625	0.593348919285748	False
6897	not	[NO CONTEXT]	But you'll promise not to be late for dinner tonight, won't you?	But you'll promise to be late for dinner tonight, won't you?	Yes. But only if you ask me nicely.	-34.430908203125	-33.65478515625	1.1139009144194631e-15	2.420541410905002e-15	-0.776123046875	0.4601866794763876	False
6898	not	[NO CONTEXT]	Believe it or not. Everybody is talking about it in the company.	Believe it or. Everybody is talking about it in the company.	Really? I’m surprised.	-24.52490234375	-25.470703125	2.233419187567882e-11	8.673895440030561e-12	0.94580078125	2.574874464430958	False
6901	not	[NO CONTEXT]	No. I’d better not.	No. I’d better.	Why not?	-13.47705078125	-15.400390625	1.4027853231841271e-06	2.0497237458718208e-07	1.92333984375	6.843777489573223	False
6902	not	[NO CONTEXT]	I’m not sure. Perhaps you could do the shopping.	I’m sure. Perhaps you could do the shopping.	I’ll be glad to help.	-21.803985595703125	-21.013336181640625	3.3935118673469884e-10	7.482109330580139e-10	-0.7906494140625	0.4535501577713335	False
6907	not	[NO CONTEXT]	Not always. But they like good meal.	always. But they like good meal.	Really?	-15.15966796875	-15.130859375	2.607593283196304e-07	2.6838069115281855e-07	-0.02880859375	0.97160241744497	False
6909	not	[NO CONTEXT]	I mean it’s not his fault.	I mean it’s his fault.	Oh, yeah?	-15.7451171875	-15.87744140625	1.4520530672946195e-07	1.2720811304805903e-07	0.13232421875	1.1414783479620016	False
6913	not	[NO CONTEXT]	I’m not crazy about it at all.	I’m crazy about it at all.	You don’t like this sort of exercise?	-31.462234497070312	-33.703819274902344	2.1683289566652647e-14	2.3047152199987408e-15	2.2415847778320312	9.40822943264309	False
6915	not	[NO CONTEXT]	I've not known.Perhaps, I've got a bad memory.	I've known.Perhaps, I've got a bad memory.	I did a B. A. in economics.Remember?	-49.89801025390625	-48.79534912109375	2.1358438018786135e-22	6.433527092377001e-22	-1.1026611328125	0.33198644712468	False
6916	not	[NO CONTEXT]	No, not that one. But I saw the movie. Could I borrow it when you finished?	No, that one. But I saw the movie. Could I borrow it when you finished?	Sure. I didn’t know you like mysteries.	-37.52783203125	-37.1748046875	5.033494878222242e-17	7.164525922814581e-17	-0.35302734375	0.7025579825447594	False
6922	not	[NO CONTEXT]	You can't be serious.How dare you not tell me you were going to marry her?	You can't be serious.How dare you tell me you were going to marry her?	Sorry, I didn't think it mattered.	-28.31976318359375	-30.055145263671875	5.022074148335693e-13	8.855564674876887e-14	1.735382080078125	5.671094202025588	False
6924	not	[NO CONTEXT]	I told you not to forget to bring the letter.	I told you to forget to bring the letter.	Loretta? No, she can't come, she's busy.	-53.702972412109375	-52.603179931640625	4.7543967417033834e-24	1.428003346243508e-23	-1.09979248046875	0.33294016811727045	False
6928	not	[NO CONTEXT]	Well, I'm not quite ready.	Well, I'm quite ready.	I'll give you five more minutes, then I'm going on without you!	-49.88226318359375	-54.211669921875	2.169743292733876e-22	2.858715248180608e-24	4.32940673828125	75.89924509322083	False
6929	not	[NO CONTEXT]	No, not now. I have found a part-time job.So perhaps I can help my family to come over the difficulties.	No, now. I have found a part-time job.So perhaps I can help my family to come over the difficulties.	Oh, that's so great, bless you! if you need me, I'll always be there.	-62.535888671875	-62.69677734375	6.934395836576231e-28	5.903853421942846e-28	0.160888671875	1.174554200618052	False
6931	not	[NO CONTEXT]	Not so good, though his nephew took him to hospital in time.	so good, though his nephew took him to hospital in time.	Poor old John! I am ever so sorry.	-40.983642578125	-41.5010986328125	1.5886571438449453e-18	9.468951036618876e-19	0.5174560546875	1.6777541014851574	False
6940	not	[NO CONTEXT]	Why not?	Why?	It will be summer. So it will be hot.	-36.8638916015625	-35.84375	9.7772179397052e-17	2.711796927149053e-16	-1.0201416015625	0.3605438829810946	False
6941	not	[NO CONTEXT]	Not really. I thought it was disappointing.	really. I thought it was disappointing.	It's a nice cinema, isn't it?	-33.88172149658203	-32.37816619873047	1.9291025568635278e-15	8.67643036817218e-15	-1.5035552978515625	0.22233827449823954	False
6950	not	[NO CONTEXT]	Why not?	Why?	I’m afraid I have some business to attend to.	-31.54473876953125	-32.2197265625	1.9966135738617626e-14	1.0166010302087037e-14	0.67498779296875	1.9640090011042648	False
6962	not	[NO CONTEXT]	Not bad.How about you? Haven't seen you for a long time.	bad.How about you? Haven't seen you for a long time.	Yes. I've been to New York. I got back only yesterday.	-44.23455810546875	-44.0390625	6.154255257904472e-20	7.483041746147332e-20	-0.19549560546875	0.8224269577372078	False
6965	not	[NO CONTEXT]	Not some crazy diet fat I hope.	some crazy diet fat I hope.	No no, I just changed my eating habits. I eat a balance meal. and I eat less than before.	-74.607421875	-76.759033203125	3.9665083298316345e-33	4.612914909833646e-34	2.151611328125	8.59870257172092	False
6967	not	[NO CONTEXT]	You are not really chubby. You are actually thin enough.	You are really chubby. You are actually thin enough.	I don't think so. I know I've put on weight this winter.	-38.245208740234375	-39.91632080078125	2.4565006584350316e-17	4.619150774302626e-18	1.671112060546875	5.31807853534701	False
6968	not	[NO CONTEXT]	I am not surprised, you eat too much.	I am surprised, you eat too much.	And I suppose sitting at the desk all day in the office doesn't help.	-52.40716552734375	-53.916748046875	1.7372295150021142e-23	3.839315843542512e-24	1.50958251953125	4.524841367047269	False
6983	not	[NO CONTEXT]	I'm not sure.Let me have a look ... It could be a coffee grinder.	I'm sure.Let me have a look ... It could be a coffee grinder.	A coffee grinder?	-14.831298828125	-14.84033203125	3.6211687137427114e-07	3.588605258780963e-07	0.009033203125	1.009074125631976	False
6984	not	[NO CONTEXT]	You're not looking happy.What' s the matter?	You're looking happy.What' s the matter?	Oh, nothing special. I'm just a bit tired.	-27.8466796875	-29.24169921875	8.0601044978041e-13	1.997521156661857e-13	1.39501953125	4.0350533814989396	False
6989	not	[NO CONTEXT]	Fine, thanks. I’ll have a party next Sunday at home. I’m calling to ask whether you can come or not.	Fine, thanks. I’ll have a party next Sunday at home. I’m calling to ask whether you can come or.	Oh, how wonderful. I’ll be glad to.	-29.994598388671875	-29.867584228515625	9.408305972783956e-14	1.0682501974820241e-13	-0.12701416015625	0.8807212013590359	False
6991	not	[NO CONTEXT]	No. I’Ve not had the pleasure of meeting her yet.	No. I’Ve had the pleasure of meeting her yet.	How do you do? I’m pleased to meet you.	-26.918365478515625	-28.573333740234375	2.0393999805541886e-12	3.897255037111448e-13	1.65496826171875	5.232913835851356	False
6998	not	[NO CONTEXT]	Well, I’m not too sure, actually. I’Ve got a lot going on the next couple of weeks. Why don’t I call you later?	Well, I’m too sure, actually. I’Ve got a lot going on the next couple of weeks. Why don’t I call you later?	Okay, that’s fine.	-16.755126953125	-16.80517578125	5.28860121778902e-08	5.0304274604735467e-08	0.050048828125	1.05132242922576	False
7008	not	[NO CONTEXT]	Not a great deal.	a great deal.	I've just been reading an article about them.they' ll be used for all sorts of things now.	-81.70622253417969	-81.11131286621094	3.276713091185663e-36	5.940245613386713e-36	-0.59490966796875	0.5516123918851749	False
7010	not	[NO CONTEXT]	Not right now. I've got to get another car and my old one is blown up.	right now. I've got to get another car and my old one is blown up.	Oh, hey, did you look in the classified ads?	-41.6617431640625	-42.567626953125	8.0637088262755e-19	3.259226227772685e-19	0.9058837890625	2.4741175551309116	False
7011	not	[NO CONTEXT]	Not bad.	bad.	Say I've got two tickets for the concert this evening.Would you like to come with me?	-62.657623291015625	-65.28021240234375	6.139598276986202e-28	4.458245462097155e-29	2.622589111328125	13.771332981065024	False
7014	not	[NO CONTEXT]	Not so well. To be honest with you, I broke up with Tom.	so well. To be honest with you, I broke up with Tom.	Oh. I’m sorry to hear that. What happened?	-23.364513397216797	-23.68498992919922	7.127229758213306e-11	5.172965355055048e-11	0.3204765319824219	1.3777841661453505	False
7016	not	[NO CONTEXT]	Not really.But I like it in spring and fall. I don't like it in winter.	really.But I like it in spring and fall. I don't like it in winter.	Why?	-10.7578125	-10.40234375	2.127851882503518e-05	3.036124039640091e-05	-0.35546875	0.7008448451782485	False
7020	not	[NO CONTEXT]	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is not too hot.	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is too hot.	I really miss the change of seasons like we have in Colorado.but I must admit, this sure is a nice spring day.	-87.379150390625	-87.40234375	1.1264635721232843e-38	1.1006377491694735e-38	0.023193359375	1.0234644168558626	False
