id	word	context	w_word	wo_word	followup	with-without_diff
8283	just	Hi, Is that David?__eou__Hi, Jenny. It's David here.__eou__Hey, what's new?	Not much. My girlfriend just dumped me.	Not much. My girlfriend dumped me.	Sorry to hear that. What happened?	0.022125169788067778
8294	just	If you wanna keep healthy, you must give up smoking. It's extremely bad for your health, you know.	I know it's not good for me, but the problem is I just can't help it.	I know it's not good for me, but the problem is I can't help it.	Well, I've got an idea, put the label cancer sticks on each pack of cigarettes, and read it before you smoke. It may give you a feeling to reduce it.	0.018895417517358126
8333	just	You look so tan and healthy!	Thanks. I just got back from summer camp.	Thanks. I got back from summer camp.	How was it?	0.21868510137904829
8338	just	What’s wrong with it?	It’s broken. I just bought it yesterday, you know, it costs me $ 556.	It’s broken. I bought it yesterday, you know, it costs me $ 556.	It sounds too bad. What will you do?	0.03727236960796576
8346	just	Hey John, nice skates. Are they new?	Yeah, I just got them. I started playing ice hockey in a community league. So, I finally got myself new skates.	Yeah, I got them. I started playing ice hockey in a community league. So, I finally got myself new skates.	What position do you play?	0.08202601330620896
8357	just	Why you are so crazy about Beijing Opera? It's so boring.__eou__But I think it's fantastic and charming. Well, you have your opinion and I have mine.	Maybe you're right. But I just still can't understand ...	Maybe you're right. But I still can't understand ...	Come on. I don't see any point in arguing about this. Everyone has a right to his own opinion.	-0.0448177379394199
8362	just	let's go swimming.	But, we just finished eating lunch.	But, we finished eating lunch.	I know, but I'm really hot.	0.25916090113593926
8378	just	Do you think Mr. Johnson is a good worker?	Just between you and me, I think he's lazy.	Between you and me, I think he's lazy.	Haven't you ever seen him working late?	0.009542532753490818
8380	just	Hey, Mary, nice to see you again. I heard you're going back home to the U. S.	Yes. I'm leaving tomorrow. I came here just because I want to say good-bye to you.	Yes. I'm leaving tomorrow. I came here because I want to say good-bye to you.	You're so thoughtful. Wish you a good trip home. And we'll miss you.	-0.007302351771174553
8387	just	So did you get in touch with your brother?__eou__No, not yet. I'm really worried.	Well, it'd be foolish to call the police. He probably just went away overnight.	Well, it'd be foolish to call the police. He probably went away overnight.	Maybe you're right. But I'm still worried.	0.031905715740643936
8392	just	Jill, how do you like your new job?__eou__I like it. But how did you know about my new job? I wanted to surprise you.	I just heard through the grapevine something about you landing a job with some travel agency down town. You can still fill me in on tile details.	I heard through the grapevine something about you landing a job with some travel agency down town. You can still fill me in on tile details.	Well, two weeks ago I got a tip about a possible job opening at Ace Travel Agency over on Franklin Avenue.	0.013551272748303589
8394	just	Hi Bob, how’s business?	Just okay.	Okay.	Okay, enough small talk. Let’s get down to business.	0.03258438751477133
8399	just	Well, speak of the devil.__eou__What do you mean?	I was just thinking about you the other day.	I was thinking about you the other day.	You were?	0.09575952931148257
8404	just	Have you run into your cousin Jimmy lately?	As a matter of fact, I have. I ran into him just the other day.	As a matter of fact, I have. I ran into him the other day.	How's he doing?	0.028679516048310427
8432	just	Well, my particular interest is collecting stamps, especially the rare ones. What about you?	I’m afraid that’s not my cup of tea. I just find skin-diving attracting.	I’m afraid that’s not my cup of tea. I find skin-diving attracting.	So have you ever been to the stamp display of the town?	-0.03262827221140663
8438	just	Let’s go to the seashore on Saturday.__eou__Yes! Let’s go sailing and water skiing. That’s so exciting.	It’s expensive, too. Let’s just sit in the sun and go swimming instead.	It’s expensive, too. Let’s sit in the sun and go swimming instead.	Yes. Let’s sleep on the sand. That’s most exciting!	-0.018513423343447855
8443	just	Is this your umbrella, miss?	Oh, yes, it is. Thank you. I was looking for it just now.	Oh, yes, it is. Thank you. I was looking for it now.	You look a bit familiar to me. I wonder if I have seen you somewhere before.	0.1335404964408491
8447	just	Elaine’s back from school. I think it might be a nice gesture if you asked her out. I suppose she’s not good enough for you, is that it?__eou__Look, Elaine Robinson and I do not get along.	How do you know? You haven’t seen her since high school. I guess your evenings, whatever you do with them, are just too valuable.	How do you know? You haven’t seen her since high school. I guess your evenings, whatever you do with them, are too valuable.	That has nothing to do with it ...	0.01252518435454375
