id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_w_word_per_token	log_prob_wo_word_per_token	w_word_token_count	wo_word_token_count	log_prob_followup_with	log_prob_followup_without	log_prob_followup_with_per_token	log_prob_followup_without_per_token	followup_token_count_with	followup_token_count_without	log_prob_full_with	log_prob_full_without	log_prob_full_with_per_token	log_prob_full_without_per_token	full_token_count_with	full_token_count_without	include_context	observer_mode
6898	not	Judy, what is everybody talking about?__eou__Haven’t you heard? Richard was fired by our manager.__eou__You’re kidding. It can’t be true.	Believe it or not. Everybody is talking about it in the company.	Believe it or. Everybody is talking about it in the company.	Really? I’m surprised.	-46.87297248840332	-61.05029296875	-2.037955325582753	-2.7750133167613638	23	22	-43.76643204689026	-43.76690685749054	-2.9177621364593507	-2.917793790499369	15	15	-418.86319601535797	-435.2160977125168	-3.9146093085547475	-4.105812242570913	107	106	True	True
6902	not	I am so busy today.__eou__Can I help you?	I’m not sure. Perhaps you could do the shopping.	I’m sure. Perhaps you could do the shopping.	I’ll be glad to help.	-72.08446204662323	-81.23749244213104	-3.432593430791582	-4.0618746221065525	21	20	-43.65953850746155	-41.32534408569336	-2.7287211567163467	-2.582834005355835	16	16	-348.00507748126984	-357.19321274757385	-4.19283225881048	-4.35601478960456	83	82	True	True
6909	not	What do you make of the case?__eou__If you ask me, I don’t think it’s guilty.__eou__What do you mean by saying so?	I mean it’s not his fault.	I mean it’s his fault.	Oh, yeah?	-47.443907380104065	-52.596251130104065	-2.790818081182592	-3.287265695631504	17	16	-33.73706269264221	-34.36278223991394	-2.5951586686647854	-2.6432909415318417	13	13	-380.9284634590149	-386.4127507209778	-3.8870251373368867	-3.983636605370905	98	97	True	True
6913	not	You don’t look like enjoying this workout.	I’m not crazy about it at all.	I’m crazy about it at all.	You don’t like this sort of exercise?	-34.668779730796814	-54.96217358112335	-1.9260433183776007	-3.2330690341837265	18	17	-33.43849837779999	-32.45645833015442	-1.8576943543222215	-1.8031365738974676	18	18	-346.70554995536804	-360.18798184394836	-4.561915130991685	-4.802506424585978	76	75	True	True
6931	not	John got a heart attack last night.__eou__Oh really? Is he all right?	Not so good, though his nephew took him to hospital in time.	So good, though his nephew took him to hospital in time.	Poor old John! I am ever so sorry.	-54.967487812042236	-68.29833054542542	-2.389890774436619	-3.10446957024661	23	22	-57.47599005699158	-62.92556571960449	-3.0250521082627144	-3.3118718799791838	19	19	-377.409344792366	-389.57806169986725	-4.058164997767377	-4.234544148911601	93	92	True	True
6962	not	Hi! How are you going?__eou__Fine, thank you.How are you doing this morning?	Not bad.How about you? Haven't seen you for a long time.	Bad.how about you? Haven't seen you for a long time.	Yes. I've been to New York. I got back only yesterday.	-62.525131583213806	-64.96967732906342	-2.6052138159672418	-2.7070698887109756	24	24	-63.71737825870514	-60.659634470939636	-2.654890760779381	-2.5274847696224847	24	24	-396.7142428159714	-391.6459414958954	-3.9278637902571423	-3.877682589068271	101	101	True	True
6965	not	Hi Jane, you look great.__eou__You too. Have you lost some weight?__eou__Yes, I took off 4 kilos. I am glad you notice it.	Not some crazy diet fat I hope.	Some crazy diet fat I hope.	No no, I just changed my eating habits. I eat a balance meal. and I eat less than before.	-65.0038491487503	-57.58432400226593	-3.8237558322794296	-3.5990202501416206	17	16	-82.92649173736572	-87.18585276603699	-2.591452866792679	-2.724557898938656	32	32	-488.8913198709488	-481.729217171669	-4.040424131164866	-4.014410143097241	121	120	True	True
6967	not	Linda, would you care for some candies or cookies?__eou__No, don't try to tempt me. I'm becoming chubby, and I have to slender down.	You are not really chubby. You are actually thin enough.	You are really chubby. You are actually thin enough.	I don't think so. I know I've put on weight this winter.	-60.54058527946472	-72.38079524040222	-2.882885013307844	-3.619039762020111	21	20	-38.55597925186157	-35.29527533054352	-1.5422391700744629	-1.4118110132217407	25	25	-456.5141911506653	-463.0379810333252	-4.0399485942536755	-4.134267687797546	113	112	True	True
6968	not	Oh dear, my weight has gone up again.	I am not surprised, you eat too much.	I am surprised, you eat too much.	And I suppose sitting at the desk all day in the office doesn't help.	-38.47782039642334	-45.895047664642334	-2.025148441917018	-2.5497248702579074	19	18	-52.66849744319916	-50.50155448913574	-2.1067398977279663	-2.02006217956543	25	25	-353.66625905036926	-357.90844464302063	-4.1607795182396385	-4.260814817178817	85	84	True	True
6983	not	What's this, I wonder?	I'm not sure.Let me have a look ... It could be a coffee grinder.	I'm sure.Let me have a look ... It could be a coffee grinder.	A coffee grinder?	-97.83481967449188	-104.9770485162735	-3.6235118397959956	-4.037578789087442	27	26	-17.86441147327423	-18.753756403923035	-1.3741854979441717	-1.4425966464556181	13	13	-356.05562341213226	-362.8914042711258	-4.5648156847709265	-4.7128753801444905	78	77	True	True
6989	not	Hello, this is Helen speaking.__eou__Hello, Helen. This is John. How are you?__eou__Fine, thank you. And you?	Fine, thanks. I’ll have a party next Sunday at home. I’m calling to ask whether you can come or not.	Fine, thanks. I’ll have a party next Sunday at home. I’m calling to ask whether you can come or.	Oh, how wonderful. I’ll be glad to.	-105.26914477348328	-122.72732520103455	-3.0076898506709506	-3.6096272117951336	35	34	-65.46931374073029	-60.93299198150635	-3.273465687036514	-3.0466495990753173	20	20	-426.93221366405487	-441.57809913158417	-3.5283654021822715	-3.6798174927632012	121	120	True	True
6991	not	Simon, may I introduce you to Linda? You don’t know each other, do you?	No. I’Ve not had the pleasure of meeting her yet.	No. I’Ve had the pleasure of meeting her yet.	How do you do? I’m pleased to meet you.	-54.67909634113312	-63.687320590019226	-2.3773520148318745	-2.8948782086372375	23	22	-34.935879945755005	-35.26905179023743	-1.6636133307502383	-1.6794786566779727	21	21	-375.28751838207245	-382.90434527397156	-3.9924204083199197	-4.117251024451307	94	93	True	True
7008	not	Do you know much about computers?	Not a great deal.	A great deal.	I've just been reading an article about them.they' ll be used for all sorts of things now.	-35.311992049217224	-35.336745738983154	-2.522285146372659	-2.718211210691012	14	13	-96.94196462631226	-106.55217683315277	-3.127160149235879	-3.437166994617831	31	31	-369.2763478755951	-374.05545914173126	-4.44911262500717	-4.56165194075282	83	82	True	True
7010	not	Hi, Nancy.How are you doing?__eou__Hi, Tom.Want a cup of coffee?	Not right now. I've got to get another car and my old one is blown up.	Right now. I've got to get another car and my old one is blown up.	Oh, hey, did you look in the classified ads?	-96.30466175079346	-93.06298339366913	-3.439452205385481	-3.446777162728486	28	27	-62.31116783618927	-61.446420669555664	-2.9671984683899653	-2.926020031883603	21	21	-422.2466731071472	-417.24323630332947	-4.139673265756345	-4.131121151518114	102	101	True	True
7011	not	Hello, is that Cathy speaking?__eou__Yes, is that you, Allen?__eou__Yes, how are you doing?	Not bad.	Bad.	Say I've got two tickets for the concert this evening.Would you like to come with me?	-32.898133754730225	-37.8935866355896	-2.7415111462275186	-3.444871512326327	12	11	-80.1933741569519	-87.44065737724304	-2.765288764032824	-3.015195081973898	29	29	-389.5177879333496	-387.58811235427856	-3.8188018424838197	-3.8375060629136493	102	101	True	True
7014	not	Hi, Mary, it’s been a long time.__eou__Hello, my old friend. Long time no see. How are you doing?__eou__Well, I’m doing okay. And how about yourself?	Not so well. To be honest with you, I broke up with Tom.	So well. To be honest with you, I broke up with Tom.	Oh. I’m sorry to hear that. What happened?	-72.53024756908417	-66.96246993541718	-2.901209902763367	-2.7901029139757156	25	24	-25.351369976997375	-24.514269828796387	-1.2072080941427321	-1.1673461823236375	21	21	-403.21459805965424	-396.6357183456421	-3.251730629513341	-3.22468063695644	124	123	True	True
7016	not	It's raining outside, Catherine, it's too bad.What' s the weather like in your hometown?__eou__It's very hot, the temperature is often over 40C.__eou__Do you like the weather in Seattle?	Not really.But I like it in spring and fall. I don't like it in winter.	Really.but I like it in spring and fall. I don't like it in winter.	Why?	-71.13917171955109	-71.50998413562775	-2.540684704269682	-2.648517930949176	28	27	-14.58144223690033	-14.323787331581116	-1.32558565790003	-1.3021624846891924	11	11	-457.329309463501	-459.5931978225708	-3.779581069946289	-3.82994331518809	121	120	True	True
7020	not	It's a lovely day, isn't it?__eou__Yes, the weather sure is nice today.__eou__I love it when the weather is like this.Why don't we sit down outside and have our lunch?	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is not too hot.	That sounds like a good idea.The sky is clear, the sun is shining and there's a nice cool breeze, so it is too hot.	I really miss the change of seasons like we have in Colorado.but I must admit, this sure is a nice spring day.	-95.25306582450867	-100.39326739311218	-2.44238630319253	-2.641928089292426	39	38	-111.9472804069519	-112.69922018051147	-3.2925670707927033	-3.3146829464856316	34	34	-497.91380167007446	-498.1278557777405	-3.2543385730070225	-3.2771569459061873	153	152	True	True
7028	not	What's the problem? You don't look happy.__eou__I failed my oral test.__eou__How come?	I'm not practicing enough.	I'm practicing enough.	Why don't you go to the English corner to talk to your classmates in English quite often?	-25.958729028701782	-39.4462673664093	-1.7305819352467855	-2.817590526172093	15	14	-73.05331003665924	-83.57782697677612	-2.6090467870235443	-2.984922392027719	28	28	-387.885160446167	-392.73287189006805	-3.802795690648696	-3.8884442761392877	102	101	True	True
7033	not	Miss Wang, would you mind my asking you a personal question?	No, not at all.Go ahead.	No, at all.Go ahead.	Are you married?	-33.29523229598999	-44.126981258392334	-1.9585430762347054	-2.757936328649521	17	16	-4.662345886230469	-4.947682738304138	-0.3586419912484976	-0.3805909798695491	13	13	-319.9039410352707	-330.09511935710907	-4.323026230206361	-4.5218509500973845	74	73	True	True
7037	not	John, if you don't mind, I'd like to ask you a personal question.__eou__I don't mind at all.__eou__All right.Are you married?	To tell you the truth, I'm not married. I'm still single.	To tell you the truth, I'm married. I'm still single.	Then, when do you plan to get married?	-39.838786482810974	-66.33228743076324	-1.593551459312439	-2.763845309615135	25	24	-27.85171115398407	-28.794179439544678	-1.4658795344202142	-1.5154831283970882	19	19	-365.2633091211319	-384.41980516910553	-3.204064115097648	-3.4019451784876598	114	113	True	True
7040	not	What do you think of smoking?	It’s harmful not only for yourself but for others.	It’s harmful only for yourself but for others.	What in your opinion can be done to stop smoking?	-63.05851185321808	-68.94211781024933	-3.152925592660904	-3.628532516328912	20	19	-37.26335382461548	-39.3868088722229	-1.863167691230774	-1.969340443611145	20	20	-343.20285761356354	-349.23703396320343	-4.400036636071327	-4.535545895626019	78	77	True	True
7041	not	What do you plan to do on Sunday morning?__eou__Nothing special.__eou__How about going to English corner with me?	Oh, I'd rather not.	Oh, I'd rather.	Why not?	-16.032031536102295	-24.511340618133545	-1.0020019710063934	-1.6340893745422362	16	15	-3.0875967741012573	-6.654937505722046	-0.2572997311751048	-0.5545781254768372	12	12	-326.9757750034332	-338.80748772621155	-3.673885112398126	-3.8500850877978583	89	88	True	True
7058	not	I really like the book you lent me the other day.__eou__I'm glad you like it.__eou__And thank you very much for letting me keep it so long.	Not at all.	At all.	Everyone in our class enjoyed it too.It' s very interesting.	-27.686829566955566	-29.309630036354065	-2.1297561205350437	-2.4424691696961722	13	12	-85.64341807365417	-87.04102694988251	-3.8928826397115532	-3.9564103159037503	22	22	-412.3875849246979	-405.33988988399506	-3.890448914383942	-3.860379903657096	106	105	True	True
7059	not	You shouldn't have told her the truth.What can we do now?__eou__I'm sorry, It's all my fault.	You are always like this. I've told you many times not to tell her.	You are always like this. I've told you many times to tell her.	Sorry, I had no intention.	-60.42264676094055	-70.23000490665436	-2.3239479523438673	-2.809200196266174	26	25	-50.89492440223694	-50.39526414871216	-3.1809327751398087	-3.14970400929451	16	16	-390.2016291618347	-396.44312930107117	-3.863382466948859	-3.9644312930107115	101	100	True	True
7069	not	Look! It’s the start of the Olympic Games.__eou__So what?__eou__You want to watch, don’t you?	Not really. I couldn’t careless about the Olympic Games.	Really. I couldn’t careless about the Olympic Games.	Please yourself.	-38.512786626815796	-53.405184507369995	-1.8339422203245617	-2.6702592253684996	21	20	-37.44303798675537	-35.69371581077576	-3.1202531655629477	-2.9744763175646463	12	12	-381.31223118305206	-394.2567596435547	-4.013812959821601	-4.1942208472718585	95	94	True	True
